cohortId,targetId,targetName,strataId,strataName,cohortType
102003292,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),329,without [PIONEER V2.0] Earliest Gleason Grade 5,TwoS
103003292,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),329,without [PIONEER V2.0] Earliest Gleason Grade 5,TwoS
104003292,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,329,without [PIONEER V2.0] Earliest Gleason Grade 5,TwoS
105003292,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],329,without [PIONEER V2.0] Earliest Gleason Grade 5,TwoS
106003292,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",329,without [PIONEER V2.0] Earliest Gleason Grade 5,TwoS
101003302,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),330,without [PIONEER S1] High-Risk,TwoS
102003302,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),330,without [PIONEER S1] High-Risk,TwoS
103003302,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),330,without [PIONEER S1] High-Risk,TwoS
104003302,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,330,without [PIONEER S1] High-Risk,TwoS
105003302,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],330,without [PIONEER S1] High-Risk,TwoS
106003302,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",330,without [PIONEER S1] High-Risk,TwoS
101003312,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),331,without [PIONEER S2] Low-Risk,TwoS
102003312,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),331,without [PIONEER S2] Low-Risk,TwoS
103003312,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),331,without [PIONEER S2] Low-Risk,TwoS
104003312,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,331,without [PIONEER S2] Low-Risk,TwoS
105003312,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],331,without [PIONEER S2] Low-Risk,TwoS
106003312,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",331,without [PIONEER S2] Low-Risk,TwoS
101003322,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),332,without [PIONEER S3] Intermediate-Risk,TwoS
102003322,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),332,without [PIONEER S3] Intermediate-Risk,TwoS
103003322,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),332,without [PIONEER S3] Intermediate-Risk,TwoS
104003322,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,332,without [PIONEER S3] Intermediate-Risk,TwoS
105003322,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],332,without [PIONEER S3] Intermediate-Risk,TwoS
106003322,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",332,without [PIONEER S3] Intermediate-Risk,TwoS
101003332,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),333,without [Pioneer 2.0] MRI of prostate S59,TwoS
102003332,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),333,without [Pioneer 2.0] MRI of prostate S59,TwoS
103003332,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),333,without [Pioneer 2.0] MRI of prostate S59,TwoS
104003332,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,333,without [Pioneer 2.0] MRI of prostate S59,TwoS
105003332,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],333,without [Pioneer 2.0] MRI of prostate S59,TwoS
106003332,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",333,without [Pioneer 2.0] MRI of prostate S59,TwoS
101003342,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),334,without [PIONEER 2.0] Bone scan FINAL,TwoS
102003342,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),334,without [PIONEER 2.0] Bone scan FINAL,TwoS
103003342,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),334,without [PIONEER 2.0] Bone scan FINAL,TwoS
104003342,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,334,without [PIONEER 2.0] Bone scan FINAL,TwoS
105003342,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],334,without [PIONEER 2.0] Bone scan FINAL,TwoS
106003342,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",334,without [PIONEER 2.0] Bone scan FINAL,TwoS
101003352,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),335,without [PIONEER 2.0] CT thorax_abdomen_pelvis OR full body MRI FINAL,TwoS
102003352,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),335,without [PIONEER 2.0] CT thorax_abdomen_pelvis OR full body MRI FINAL,TwoS
103003352,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),335,without [PIONEER 2.0] CT thorax_abdomen_pelvis OR full body MRI FINAL,TwoS
104003352,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,335,without [PIONEER 2.0] CT thorax_abdomen_pelvis OR full body MRI FINAL,TwoS
105003352,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],335,without [PIONEER 2.0] CT thorax_abdomen_pelvis OR full body MRI FINAL,TwoS
106003352,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",335,without [PIONEER 2.0] CT thorax_abdomen_pelvis OR full body MRI FINAL,TwoS
101003362,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),336,without REVIEW [Pioneer v2.0] PSA higher than 20,TwoS
102003362,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),336,without REVIEW [Pioneer v2.0] PSA higher than 20,TwoS
103003362,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),336,without REVIEW [Pioneer v2.0] PSA higher than 20,TwoS
104003362,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,336,without REVIEW [Pioneer v2.0] PSA higher than 20,TwoS
105003362,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],336,without REVIEW [Pioneer v2.0] PSA higher than 20,TwoS
106003362,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",336,without REVIEW [Pioneer v2.0] PSA higher than 20,TwoS
101003372,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),337,without REVIEW [Pioneer v2.0] PSA lower than 10,TwoS
102003372,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),337,without REVIEW [Pioneer v2.0] PSA lower than 10,TwoS
103003372,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),337,without REVIEW [Pioneer v2.0] PSA lower than 10,TwoS
104003372,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,337,without REVIEW [Pioneer v2.0] PSA lower than 10,TwoS
105003372,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],337,without REVIEW [Pioneer v2.0] PSA lower than 10,TwoS
106003372,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",337,without REVIEW [Pioneer v2.0] PSA lower than 10,TwoS
101003382,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),338,without REVIEW [Pioneer v2.0] PSA between 10 - 20 at index,TwoS
102003382,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),338,without REVIEW [Pioneer v2.0] PSA between 10 - 20 at index,TwoS
103003382,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),338,without REVIEW [Pioneer v2.0] PSA between 10 - 20 at index,TwoS
104003382,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,338,without REVIEW [Pioneer v2.0] PSA between 10 - 20 at index,TwoS
105003382,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],338,without REVIEW [Pioneer v2.0] PSA between 10 - 20 at index,TwoS
106003382,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",338,without REVIEW [Pioneer v2.0] PSA between 10 - 20 at index,TwoS
101003392,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),339,without [Pioneer 2.0] Fatigue,TwoS
102003392,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),339,without [Pioneer 2.0] Fatigue,TwoS
103003392,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),339,without [Pioneer 2.0] Fatigue,TwoS
104003392,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,339,without [Pioneer 2.0] Fatigue,TwoS
105003392,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],339,without [Pioneer 2.0] Fatigue,TwoS
106003392,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",339,without [Pioneer 2.0] Fatigue,TwoS
101003402,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),340,without [Pioneer 2.0] Diarrhea,TwoS
102003402,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),340,without [Pioneer 2.0] Diarrhea,TwoS
103003402,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),340,without [Pioneer 2.0] Diarrhea,TwoS
104003402,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,340,without [Pioneer 2.0] Diarrhea,TwoS
105003402,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],340,without [Pioneer 2.0] Diarrhea,TwoS
106003402,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",340,without [Pioneer 2.0] Diarrhea,TwoS
101003412,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),341,without FDA AESI Immune thrombocytopenia (ITP) events,TwoS
102003412,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),341,without FDA AESI Immune thrombocytopenia (ITP) events,TwoS
103003412,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),341,without FDA AESI Immune thrombocytopenia (ITP) events,TwoS
104003412,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,341,without FDA AESI Immune thrombocytopenia (ITP) events,TwoS
105003412,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],341,without FDA AESI Immune thrombocytopenia (ITP) events,TwoS
106003412,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",341,without FDA AESI Immune thrombocytopenia (ITP) events,TwoS
101003422,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),342,without {PIONEER 2.0] Neutropenia,TwoS
102003422,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),342,without {PIONEER 2.0] Neutropenia,TwoS
103003422,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),342,without {PIONEER 2.0] Neutropenia,TwoS
104003422,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,342,without {PIONEER 2.0] Neutropenia,TwoS
105003422,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],342,without {PIONEER 2.0] Neutropenia,TwoS
106003422,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",342,without {PIONEER 2.0] Neutropenia,TwoS
101003432,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),343,without [PIONEER 2.0] Convulsion,TwoS
102003432,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),343,without [PIONEER 2.0] Convulsion,TwoS
103003432,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),343,without [PIONEER 2.0] Convulsion,TwoS
104003432,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,343,without [PIONEER 2.0] Convulsion,TwoS
105003432,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],343,without [PIONEER 2.0] Convulsion,TwoS
106003432,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",343,without [PIONEER 2.0] Convulsion,TwoS
101003442,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),344,without [Pioneer 2.0] Acute myocardial infarction,TwoS
102003442,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),344,without [Pioneer 2.0] Acute myocardial infarction,TwoS
103003442,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),344,without [Pioneer 2.0] Acute myocardial infarction,TwoS
104003442,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,344,without [Pioneer 2.0] Acute myocardial infarction,TwoS
105003442,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],344,without [Pioneer 2.0] Acute myocardial infarction,TwoS
106003442,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",344,without [Pioneer 2.0] Acute myocardial infarction,TwoS
101003452,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),345,without [PIONEER 2.0] Constipation,TwoS
102003452,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),345,without [PIONEER 2.0] Constipation,TwoS
103003452,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),345,without [PIONEER 2.0] Constipation,TwoS
104003452,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,345,without [PIONEER 2.0] Constipation,TwoS
105003452,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],345,without [PIONEER 2.0] Constipation,TwoS
106003452,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",345,without [PIONEER 2.0] Constipation,TwoS
101003462,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),346,without [PIONEER 2.0] Hypokalemia,TwoS
102003462,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),346,without [PIONEER 2.0] Hypokalemia,TwoS
103003462,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),346,without [PIONEER 2.0] Hypokalemia,TwoS
104003462,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,346,without [PIONEER 2.0] Hypokalemia,TwoS
105003462,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],346,without [PIONEER 2.0] Hypokalemia,TwoS
106003462,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",346,without [PIONEER 2.0] Hypokalemia,TwoS
101003472,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),347,without [PIONEER 2.0] Index date 2016,TwoS
102003472,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),347,without [PIONEER 2.0] Index date 2016,TwoS
103003472,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),347,without [PIONEER 2.0] Index date 2016,TwoS
104003472,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,347,without [PIONEER 2.0] Index date 2016,TwoS
105003472,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],347,without [PIONEER 2.0] Index date 2016,TwoS
106003472,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",347,without [PIONEER 2.0] Index date 2016,TwoS
101003482,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),348,without [PIONEER 2.0] Index date 2017,TwoS
102003482,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),348,without [PIONEER 2.0] Index date 2017,TwoS
103003482,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),348,without [PIONEER 2.0] Index date 2017,TwoS
104003482,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,348,without [PIONEER 2.0] Index date 2017,TwoS
105003482,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],348,without [PIONEER 2.0] Index date 2017,TwoS
106003482,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",348,without [PIONEER 2.0] Index date 2017,TwoS
101003492,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),349,without [PIONEER 2.0] Index date 2018,TwoS
102003492,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),349,without [PIONEER 2.0] Index date 2018,TwoS
103003492,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),349,without [PIONEER 2.0] Index date 2018,TwoS
104003492,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,349,without [PIONEER 2.0] Index date 2018,TwoS
105003492,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],349,without [PIONEER 2.0] Index date 2018,TwoS
106003492,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",349,without [PIONEER 2.0] Index date 2018,TwoS
101003502,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),350,without [PIONEER 2.0] Index date 2019,TwoS
102003502,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),350,without [PIONEER 2.0] Index date 2019,TwoS
103003502,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),350,without [PIONEER 2.0] Index date 2019,TwoS
104003502,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,350,without [PIONEER 2.0] Index date 2019,TwoS
105003502,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],350,without [PIONEER 2.0] Index date 2019,TwoS
106003502,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",350,without [PIONEER 2.0] Index date 2019,TwoS
101003512,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),351,without [PIONEER 2.0] Index date 2020,TwoS
102003512,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),351,without [PIONEER 2.0] Index date 2020,TwoS
103003512,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),351,without [PIONEER 2.0] Index date 2020,TwoS
104003512,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,351,without [PIONEER 2.0] Index date 2020,TwoS
105003512,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],351,without [PIONEER 2.0] Index date 2020,TwoS
106003512,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",351,without [PIONEER 2.0] Index date 2020,TwoS
101003522,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),352,without [PIONEER 2.0] Index year 2021,TwoS
102003522,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),352,without [PIONEER 2.0] Index year 2021,TwoS
103003522,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),352,without [PIONEER 2.0] Index year 2021,TwoS
104003522,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,352,without [PIONEER 2.0] Index year 2021,TwoS
105003522,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],352,without [PIONEER 2.0] Index year 2021,TwoS
106003522,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",352,without [PIONEER 2.0] Index year 2021,TwoS
101003532,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),353,without [PIONEER 2.0] Index year 2022,TwoS
102003532,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),353,without [PIONEER 2.0] Index year 2022,TwoS
103003532,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),353,without [PIONEER 2.0] Index year 2022,TwoS
104003532,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,353,without [PIONEER 2.0] Index year 2022,TwoS
105003532,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],353,without [PIONEER 2.0] Index year 2022,TwoS
106003532,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",353,without [PIONEER 2.0] Index year 2022,TwoS
101003542,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),354,without REVIEW [PIONEER 2.0] ADT (LHRH or anti-androgen),TwoS
102003542,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),354,without REVIEW [PIONEER 2.0] ADT (LHRH or anti-androgen),TwoS
103003542,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),354,without REVIEW [PIONEER 2.0] ADT (LHRH or anti-androgen),TwoS
104003542,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,354,without REVIEW [PIONEER 2.0] ADT (LHRH or anti-androgen),TwoS
105003542,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],354,without REVIEW [PIONEER 2.0] ADT (LHRH or anti-androgen),TwoS
106003542,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",354,without REVIEW [PIONEER 2.0] ADT (LHRH or anti-androgen),TwoS
101003552,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),355,without REVIEW [PIONEER 2.0] ADT (Anti-androgen exclusive),TwoS
102003552,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),355,without REVIEW [PIONEER 2.0] ADT (Anti-androgen exclusive),TwoS
103003552,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),355,without REVIEW [PIONEER 2.0] ADT (Anti-androgen exclusive),TwoS
104003552,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,355,without REVIEW [PIONEER 2.0] ADT (Anti-androgen exclusive),TwoS
105003552,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],355,without REVIEW [PIONEER 2.0] ADT (Anti-androgen exclusive),TwoS
106003552,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",355,without REVIEW [PIONEER 2.0] ADT (Anti-androgen exclusive),TwoS
101003562,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),356,without REVIEW [PIONEER 2.0] ADT (LHRH exclusive),TwoS
102003562,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),356,without REVIEW [PIONEER 2.0] ADT (LHRH exclusive),TwoS
103003562,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),356,without REVIEW [PIONEER 2.0] ADT (LHRH exclusive),TwoS
104003562,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,356,without REVIEW [PIONEER 2.0] ADT (LHRH exclusive),TwoS
105003562,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],356,without REVIEW [PIONEER 2.0] ADT (LHRH exclusive),TwoS
106003562,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",356,without REVIEW [PIONEER 2.0] ADT (LHRH exclusive),TwoS
101003572,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),357,without REVIEW [PIONEER 2.0] ADT (LHRH AND anti-androgens),TwoS
102003572,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),357,without REVIEW [PIONEER 2.0] ADT (LHRH AND anti-androgens),TwoS
103003572,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),357,without REVIEW [PIONEER 2.0] ADT (LHRH AND anti-androgens),TwoS
104003572,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,357,without REVIEW [PIONEER 2.0] ADT (LHRH AND anti-androgens),TwoS
105003572,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],357,without REVIEW [PIONEER 2.0] ADT (LHRH AND anti-androgens),TwoS
106003572,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",357,without REVIEW [PIONEER 2.0] ADT (LHRH AND anti-androgens),TwoS
101003582,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),358,without REVIEW [PIONEER 2.0] ADT + ARTA,TwoS
102003582,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),358,without REVIEW [PIONEER 2.0] ADT + ARTA,TwoS
103003582,103,[PIONEER 2.0] Target Cohort 1.2_metachronous mHSPC (update ADT),358,without REVIEW [PIONEER 2.0] ADT + ARTA,TwoS
104003582,104,[PIONEER 2.0] Target Cohort 2.0 diagnosed mHSPC (all) with any treatment,358,without REVIEW [PIONEER 2.0] ADT + ARTA,TwoS
105003582,105,[PIONEER 2.0] Target Cohort 2.1_mHSPC treated (synchronous) [update ADT list cancer modifieres],358,without REVIEW [PIONEER 2.0] ADT + ARTA,TwoS
106003582,106,"[PIONEER 2.0] Target Cohort 2.2_metachronous mHSPC treated [update ADT, Cancer Modifiers]",358,without REVIEW [PIONEER 2.0] ADT + ARTA,TwoS
101003592,101,[PIONEER 2.0] Target Cohort 1.0_ mHSPC (update ADT),359,without REVIEW [PIONEER 2.0] ADT + ARTA (enzalutamide),TwoS
102003592,102,[PIONEER 2.0] Target Cohort 1.1_mHSPC (synchronous),359,without REVIEW [PIONEER 2.0] ADT + ARTA (enzalutamide),TwoS
